,#1,#2,#3,#4,#5,#6,#7,#8
8580,Practicum-Genetic Counselng,MED,708,714,005,6,3.833,"[83.3, None, 16.7, None, None, None, None, None, None, None, None, None, None, None, None]"
8581,Contemp Pro Iss-Gen Cnslng,MED,708,737,001,12,3.917,"[91.7, None, 8.3, None, None, None, None, None, None, None, None, None, None, None, None]"
8582,Embryology & Prenatal Genetics,MED,708,742,001,6,3.917,"[83.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8583,Smr: Med Genetic Counsel Rsrch,MED,708,745,001,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8584,Smr: Med Genetic Counsel Rsrch,MED,708,812,061,24,3.417,"[33.3, 16.7, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8585,Smr: Med Genetic Counsel Rsrch,MED,708,812,062,22,3.477,"[40.9, 13.6, 45.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8586,Adv Pract-Genetic Counselng,MED,708,814,005,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8587,Indep Rdg & Rsch-4th Yr Med,MED,708,910,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8588,Indep Rdg & Rsch-4th Yr Med,MED,708,919,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8589,Indep Rdg & Rsch-4th Yr Med,MED,708,919,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8590,Indep Rdg & Rsch-4th Yr Med,MED,708,919,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8591,Indep Rdg & Rsch-4th Yr Med,MED,708,919,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8592,Indep Rdg & Rsch-4th Yr Med,MED,708,919,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8593,Indep Rdg & Rsch-4th Yr Med,MED,708,919,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8594,Indep Rdg & Rsch-4th Yr Med,MED,708,919,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8595,Peds Inpatient Elective,MED,708,920,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8596,Peds Sub-Intrn Newborn-Milw,MED,708,930,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8597,Peds Sub-Intrn Newborn-Milw,MED,708,938,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8598,Peds Sub-Intrn Newborn-Milw,MED,708,938,042,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8599,Peds Sub-Intrn Newborn-Milw,MED,708,938,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8600,Acting Inpt Internship-Peds,MED,708,953,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8601,Acting Inpt Internship-Peds,MED,708,953,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8602,Clin Genetics Clerk-CSC,MED,708,956,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8603,Clin Genetics Clerk-CSC,MED,708,956,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8604,Hematol-Oncology Clerk-CSC,MED,708,966,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8605,Hematol-Oncology Clerk-CSC,MED,708,966,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8606,Pediatric Rheumatology,MED,708,970,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8607,Pediatric Rheumatology,MED,708,990,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8608,Pediatric Rheumatology,MED,708,990,070,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8609,Pediatric Rheumatology,MED,708,990,074,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8610,Pediatric Rheumatology,MED,708,990,203,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8611,Pediatric Rheumatology,MED,708,990,205,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8612,Toxicology II,MED,724,626,001,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8613,Special Topics-Pharmacology,MED,724,875,001,6,3.75,"[50.0, 50.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8614,Seminar & Journal Club,MED,724,901,001,27,3.944,"[88.9, 11.1, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8615,Seminar & Journal Club,MED,724,990,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8616,Seminar & Journal Club,MED,724,990,018,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8617,Seminar & Journal Club,MED,724,990,025,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8618,Seminar & Journal Club,MED,724,990,027,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8619,Seminar & Journal Club,MED,724,990,029,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8620,Seminar & Journal Club,MED,724,990,036,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8621,Seminar & Journal Club,MED,724,990,038,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8622,Seminar & Journal Club,MED,724,990,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8623,Seminar & Journal Club,MED,724,990,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8624,Seminar & Journal Club,MED,724,990,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8625,Seminar & Journal Club,MED,724,990,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8626,Seminar & Journal Club,MED,724,990,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8627,Seminar & Journal Club,MED,724,990,060,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8628,Seminar & Journal Club,MED,724,990,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8629,Seminar & Journal Club,MED,724,990,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8630,Seminar & Journal Club,MED,724,990,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8631,Seminar & Journal Club,MED,724,990,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8632,Principles-Pro Practice&Adm,MED,745,512,001,39,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8633,Foundations of PT Intervention,MED,745,534,001,39,3.731,"[51.3, 43.6, 5.1, None, None, None, None, None, None, None, None, None, None, None, None]"
8634,Foundations of PT Intervention,MED,745,540,001,19,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8635,Foundations of PT Intervention,MED,745,540,002,20,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8636,Psychosoc Aspects of Hlth Care,MED,745,542,001,20,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8637,Psychosoc Aspects of Hlth Care,MED,745,542,002,20,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8638,Cl Decision Mkng:Neuromus Mech,MED,745,628,001,39,3.551,"[30.8, 51.3, 15.4, 2.6, None, None, None, None, None, None, None, None, None, None, None]"
8639,Motor Control Dysfunction II,MED,745,636,001,40,3.603,"[27.5, 62.5, 7.5, None, None, None, None, None, None, None, None, None, 2.5, None, None]"
8640,Scientific Inquiry-Phy Ther,MED,745,640,001,39,3.679,"[46.2, 43.6, 10.3, None, None, None, None, None, None, None, None, None, None, None, None]"
8641,Current Iss in Rehab Rsch II,MED,745,643,001,40,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8642,Clinical Medicine II,MED,745,665,001,39,3.987,"[97.4, 2.6, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8643,Musculoskeletal Dysfunction II,MED,745,677,001,40,3.641,"[32.5, 60.0, 5.0, None, None, None, None, None, None, None, None, None, 2.5, None, None]"
8644,Clinical Internship I,MED,745,700,001,39,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8645,Clinical Internship V,MED,745,704,001,40,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8646,Clinical Internship VI,MED,745,705,001,40,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8647,Clinical Internship VI,MED,745,799,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8648,Clinical Internship VI,MED,745,799,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8649,Clinical Internship VI,MED,745,799,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8650,Clinical Internship VI,MED,745,799,004,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8651,Clinical Medicine II,MED,750,602,001,44,3.636,"[40.9, 45.5, 13.6, None, None, None, None, None, None, None, None, None, None, None, None]"
8652,Pediatrics,MED,750,603,001,45,3.656,"[46.7, 40.0, 11.1, 2.2, None, None, None, None, None, None, None, None, None, None, None]"
8653,Clin Prev & Community Prac II,MED,750,611,001,61,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8654,Professional Seminar III,MED,750,618,001,61,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8655,Adv Patient Eval-Prim Care II,MED,750,621,001,45,3.989,"[97.8, 2.2, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8656,Clinical Pharmacology II,MED,750,641,001,44,3.42,"[22.7, 43.2, 29.5, 4.5, None, None, None, None, None, None, None, None, None, None, None]"
8657,Emergency Medicine,MED,750,648,001,45,3.478,"[26.7, 42.2, 31.1, None, None, None, None, None, None, None, None, None, None, None, None]"
8658,Diagnostic Methods II,MED,750,651,001,44,3.375,"[25.0, 34.1, 31.8, 9.1, None, None, None, None, None, None, None, None, None, None, None]"
8659,Clinical Skills Laboratory,MED,750,660,001,45,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8660,Clinical Skills Laboratory,MED,750,699,004,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8661,Clinical Skills Laboratory,MED,750,699,006,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8662,Profess'l Smnr & Capstone II,MED,750,718,001,60,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8663,Phy Asst Preceptor: Surgery,MED,750,729,001,10,3.85,"[70.0, 30.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8664,Phy Asst Precptrshp: Fam Med,MED,750,739,001,9,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8665,Phy Asst Precptrshp: Int Med,MED,750,749,001,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8666,Phys Asst Precptrshp: Emrg Med,MED,750,759,001,15,3.933,"[86.7, 13.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8667,Phy Asst Preceptorship:Electve,MED,750,769,001,42,4.0,"[97.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.4]"
8668,Human Biochemistry Lab,MED,758,504,001,41,3.659,"[56.1, 29.3, 7.3, 4.9, 2.4, None, None, None, None, None, None, None, None, None, None]"
8669,Math Mthds for Systems Biology,MED,758,609,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8670,Math Mthds for Systems Biology,MED,758,699,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8671,Math Mthds for Systems Biology,MED,758,699,002,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8672,Math Mthds for Systems Biology,MED,758,699,006,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8673,Math Mthds for Systems Biology,MED,758,699,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8674,Math Mthds for Systems Biology,MED,758,699,017,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8675,Math Mthds for Systems Biology,MED,758,699,022,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8676,Math Mthds for Systems Biology,MED,758,699,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
