,#1,#2,#3,#4,#5,#6,#7,#8
1060,GENERAL BUSINESS,BUS,231,300,014,25,3.78,"[60.0, 36.0, 4.0, None, None, None, None, None, None, None, None, None, None, None, None]"
1061,GENERAL BUSINESS,BUS,231,300,015,26,3.885,"[80.8, 15.4, 3.8, None, None, None, None, None, None, None, None, None, None, None, None]"
1062,GENERAL BUSINESS,BUS,231,300,016,26,3.808,"[73.1, 19.2, 3.8, 3.8, None, None, None, None, None, None, None, None, None, None, None]"
1063,GENERAL BUSINESS,BUS,231,300,017,27,3.796,"[59.3, 40.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1064,GENERAL BUSINESS,BUS,231,300,018,22,3.818,"[63.6, 36.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1065,GENERAL BUSINESS,BUS,231,300,019,23,3.587,"[47.8, 34.8, 8.7, 4.3, 4.3, None, None, None, None, None, None, None, None, None, None]"
1066,Business Law,BUS,231,301,001,500,3.036,"[12.8, 18.4, 43.8, 14.4, 9.0, 0.8, 0.2, 0.2, 0.2, None, None, None, 0.2, None, None]"
1067,Business Law,BUS,231,302,001,40,3.538,"[45.0, 27.5, 17.5, 10.0, None, None, None, None, None, None, None, None, None, None, None]"
1068,Business Law,BUS,231,302,002,39,3.462,"[33.3, 28.2, 35.9, 2.6, None, None, None, None, None, None, None, None, None, None, None]"
1069,Acctg&Finance - Non-Bus Majors,BUS,231,310,010,341,3.195,"[15.2, 35.2, 33.4, 9.7, 2.6, 0.9, 1.5, 1.2, None, None, None, None, None, None, 0.3]"
1070,Mgmt & Mrktg Non-Bus Majors,BUS,231,311,001,127,3.701,"[60.6, 25.2, 9.4, 3.1, 1.6, None, None, None, None, None, None, None, None, None, None]"
1071,Intercultural Communctn in Bus,BUS,231,320,001,6,3.917,"[83.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1072,Intercultural Communctn in Bus,BUS,231,365,002,18,3.972,"[94.4, 5.6, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1073,Intercultural Communctn in Bus,BUS,231,365,003,19,3.868,"[78.9, 15.8, 5.3, None, None, None, None, None, None, None, None, None, None, None, None]"
1074,Intercultural Communctn in Bus,BUS,231,365,061,83,3.018,"[15.7, 25.3, 27.7, 14.5, 14.5, 2.4, None, None, None, None, None, None, None, None, None]"
1075,Intercultural Communctn in Bus,BUS,231,365,062,84,2.899,"[8.3, 26.2, 26.2, 17.9, 20.2, 1.2, None, None, None, None, None, None, None, None, None]"
1076,Intercultural Communctn in Bus,BUS,231,365,064,77,2.909,"[10.4, 18.2, 31.2, 23.4, 16.9, None, None, None, None, None, None, None, None, None, None]"
1077,Intercultural Communctn in Bus,BUS,231,365,065,83,2.916,"[9.6, 27.7, 25.3, 15.7, 19.3, 2.4, None, None, None, None, None, None, None, None, None]"
1078,Intercultural Communctn in Bus,BUS,231,365,066,83,3.187,"[21.7, 22.9, 32.5, 16.9, 6.0, None, None, None, None, None, None, None, None, None, None]"
1079,Intercultural Communctn in Bus,BUS,231,365,067,84,3.155,"[20.2, 27.4, 25.0, 17.9, 9.5, None, None, None, None, None, None, None, None, None, None]"
1080,Intercultural Communctn in Bus,BUS,231,365,070,115,3.309,"[10.4, 41.7, 47.0, 0.9, None, None, None, None, None, None, None, None, None, None, None]"
1081,Intercultural Communctn in Bus,BUS,231,365,071,99,3.343,"[10.1, 50.5, 38.4, None, 1.0, None, None, None, None, None, None, None, None, None, None]"
1082,Intercultural Communctn in Bus,BUS,231,365,080,30,3.6,"[70.0, 13.3, 6.7, None, 6.7, None, 3.3, None, None, None, None, None, None, None, None]"
1083,Intercultural Communctn in Bus,BUS,231,365,081,30,3.8,"[70.0, 23.3, 3.3, 3.3, None, None, None, None, None, None, None, None, None, None, None]"
1084,Intercultural Communctn in Bus,BUS,231,365,082,30,3.776,"[66.7, 20.0, 6.7, 3.3, None, None, None, None, None, None, None, None, 3.3, None, None]"
1085,Intercultural Communctn in Bus,BUS,231,365,083,30,3.817,"[76.7, 13.3, 6.7, 3.3, None, None, None, None, None, None, None, None, None, None, None]"
1086,Prof Experience in Business,BUS,231,450,001,16,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
1087,Prof Exp Bus-Extended Intrnshp,BUS,231,451,001,7,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
1088,Prof Exp Bus-Extended Intrnshp,BUS,231,704,001,49,3.541,"[28.6, 51.0, 20.4, None, None, None, None, None, None, None, None, None, None, None, None]"
1089,Prof Exp Bus-Extended Intrnshp,BUS,231,704,002,50,3.59,"[36.0, 46.0, 18.0, None, None, None, None, None, None, None, None, None, None, None, None]"
1090,"Ethics, Integrity and Society",BUS,231,710,001,98,3.709,"[44.9, 52.0, 3.1, None, None, None, None, None, None, None, None, None, None, None, None]"
1091,Prof Experience in Business,BUS,231,750,001,6,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
1092,Contemporary Topics,BUS,231,765,031,43,3.86,"[72.1, 27.9, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1093,Beginning a Research Career,BUS,231,933,001,14,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
1094,ACCOUNTING AND INFO SYSTE,BUS,232,100,001,37,2.608,"[8.1, 8.1, 40.5, 5.4, 27.0, 10.8, None, None, None, None, None, None, None, None, None]"
1095,ACCOUNTING AND INFO SYSTE,BUS,232,100,002,37,2.689,"[8.1, 5.4, 40.5, 18.9, 21.6, 5.4, None, None, None, None, None, None, None, None, None]"
1096,ACCOUNTING AND INFO SYSTE,BUS,232,100,003,39,2.833,"[25.6, 5.1, 28.2, 7.7, 25.6, 7.7, None, None, None, None, None, None, None, None, None]"
1097,ACCOUNTING AND INFO SYSTE,BUS,232,100,004,44,2.83,"[13.6, 6.8, 50.0, 4.5, 20.5, 2.3, 2.3, None, None, None, None, None, None, None, None]"
1098,ACCOUNTING AND INFO SYSTE,BUS,232,100,005,40,3.2,"[32.5, 17.5, 25.0, 7.5, 17.5, None, None, None, None, None, None, None, None, None, None]"
1099,ACCOUNTING AND INFO SYSTE,BUS,232,100,006,40,2.859,"[15.0, 20.0, 25.0, 2.5, 32.5, 2.5, None, None, None, None, None, None, 2.5, None, None]"
1100,ACCOUNTING AND INFO SYSTE,BUS,232,100,007,41,3.037,"[22.0, 9.8, 41.5, 12.2, 12.2, 2.4, None, None, None, None, None, None, None, None, None]"
1101,ACCOUNTING AND INFO SYSTE,BUS,232,100,008,38,3.092,"[21.1, 15.8, 44.7, 2.6, 13.2, 2.6, None, None, None, None, None, None, None, None, None]"
1102,ACCOUNTING AND INFO SYSTE,BUS,232,100,009,43,2.884,"[23.3, 7.0, 25.6, 16.3, 25.6, 2.3, None, None, None, None, None, None, None, None, None]"
1103,ACCOUNTING AND INFO SYSTE,BUS,232,100,010,38,2.789,"[18.4, 10.5, 31.6, 5.3, 26.3, 7.9, None, None, None, None, None, None, None, None, None]"
1104,ACCOUNTING AND INFO SYSTE,BUS,232,100,011,40,2.963,"[25.0, 15.0, 25.0, 12.5, 15.0, 7.5, None, None, None, None, None, None, None, None, None]"
1105,ACCOUNTING AND INFO SYSTE,BUS,232,100,012,42,3.012,"[23.8, 14.3, 33.3, 7.1, 16.7, 4.8, None, None, None, None, None, None, None, None, None]"
1106,ACCOUNTING AND INFO SYSTE,BUS,232,100,013,41,2.915,"[24.4, 9.8, 34.1, 12.2, 9.8, 7.3, 2.4, None, None, None, None, None, None, None, None]"
1107,ACCOUNTING AND INFO SYSTE,BUS,232,100,014,43,3.119,"[23.3, 16.3, 41.9, 2.3, 9.3, 4.7, None, None, None, None, None, None, None, None, None]"
1108,ACCOUNTING AND INFO SYSTE,BUS,232,100,015,41,2.78,"[19.5, 12.2, 26.8, 12.2, 17.1, 12.2, None, None, None, None, None, None, None, None, None]"
1109,ACCOUNTING AND INFO SYSTE,BUS,232,100,016,38,2.895,"[23.7, 13.2, 28.9, 7.9, 15.8, 10.5, None, None, None, None, None, None, None, None, None]"
1110,ACCOUNTING AND INFO SYSTE,BUS,232,100,017,38,3.25,"[28.9, 18.4, 39.5, 5.3, 5.3, 2.6, None, None, None, None, None, None, None, None, None]"
1111,ACCOUNTING AND INFO SYSTE,BUS,232,100,018,37,2.703,"[5.4, 10.8, 48.6, 10.8, 16.2, 5.4, 2.7, None, None, None, None, None, None, None, None]"
1112,ACCOUNTING AND INFO SYSTE,BUS,232,100,019,29,3.103,"[24.1, 20.7, 31.0, 13.8, 6.9, None, 3.4, None, None, None, None, None, None, None, None]"
1113,ACCOUNTING AND INFO SYSTE,BUS,232,100,020,37,2.797,"[18.9, 8.1, 24.3, 16.2, 29.7, 2.7, None, None, None, None, None, None, None, None, None]"
1114,Intro Financial Accounting,BUS,232,211,001,31,3.323,"[32.3, 22.6, 25.8, 16.1, 3.2, None, None, None, None, None, None, None, None, None, None]"
1115,Intro Financial Accounting,BUS,232,211,002,34,3.059,"[14.7, 23.5, 35.3, 17.6, 5.9, 2.9, None, None, None, None, None, None, None, None, None]"
1116,Intro Financial Accounting,BUS,232,211,003,31,3.065,"[19.4, 16.1, 32.3, 22.6, 9.7, None, None, None, None, None, None, None, None, None, None]"
1117,Intro Financial Accounting,BUS,232,211,004,34,2.809,"[14.7, 20.6, 17.6, 23.5, 17.6, 2.9, 2.9, None, None, None, None, None, None, None, None]"
1118,Intro Financial Accounting,BUS,232,211,005,30,2.733,"[16.7, 13.3, 30.0, 6.7, 23.3, 6.7, 3.3, None, None, None, None, None, None, None, None]"
1119,Intro Managerial Accounting,BUS,232,300,001,161,3.302,"[28.6, 25.5, 32.3, 4.3, 7.5, None, 0.6, 1.2, None, None, None, None, None, None, None]"
1120,Intro Managerial Accounting,BUS,232,300,002,45,3.3,"[31.1, 20.0, 33.3, 8.9, 6.7, None, None, None, None, None, None, None, None, None, None]"
1121,Accounting Principles,BUS,232,301,001,44,3.284,"[27.3, 25.0, 25.0, 22.7, None, None, None, None, None, None, None, None, None, None, None]"
1122,Accounting Principles,BUS,232,301,002,43,3.302,"[23.3, 41.9, 16.3, 14.0, 2.3, 2.3, None, None, None, None, None, None, None, None, None]"
1123,Accounting Principles,BUS,232,301,003,42,3.345,"[23.8, 42.9, 11.9, 21.4, None, None, None, None, None, None, None, None, None, None, None]"
1124,Accounting Principles,BUS,232,301,004,44,3.17,"[25.0, 20.5, 29.5, 13.6, 11.4, None, None, None, None, None, None, None, None, None, None]"
1125,Accounting Principles,BUS,232,301,005,43,3.36,"[23.3, 32.6, 37.2, 7.0, None, None, None, None, None, None, None, None, None, None, None]"
1126,Accounting Principles,BUS,232,301,006,42,3.19,"[21.4, 28.6, 31.0, 9.5, 7.1, 2.4, None, None, None, None, None, None, None, None, None]"
1127,Accounting Principles,BUS,232,301,007,21,3.381,"[23.8, 33.3, 38.1, 4.8, None, None, None, None, None, None, None, None, None, None, None]"
1128,Financial Reporting I,BUS,232,302,001,44,3.261,"[29.5, 13.6, 38.6, 15.9, 2.3, None, None, None, None, None, None, None, None, None, None]"
1129,Financial Reporting I,BUS,232,302,002,44,3.273,"[25.0, 15.9, 50.0, 6.8, 2.3, None, None, None, None, None, None, None, None, None, None]"
1130,Financial Reporting II,BUS,232,310,001,42,3.333,"[33.3, 28.6, 19.0, 9.5, 9.5, None, None, None, None, None, None, None, None, None, None]"
1131,Financial Reporting II,BUS,232,310,002,44,3.33,"[38.6, 9.1, 40.9, 2.3, 9.1, None, None, None, None, None, None, None, None, None, None]"
1132,Taxatn:Bus & Persnl Planng,BUS,232,329,001,34,3.379,"[47.1, 20.6, 11.8, 5.9, 8.8, None, 2.9, None, None, None, None, None, 2.9, None, None]"
1133,ACCOUNTING AND INFO SYSTE,BUS,232,340,001,43,3.128,"[20.9, 16.3, 37.2, 18.6, 7.0, None, None, None, None, None, None, None, None, None, None]"
1134,ACCOUNTING AND INFO SYSTE,BUS,232,340,002,47,3.202,"[19.1, 29.8, 31.9, 10.6, 8.5, None, None, None, None, None, None, None, None, None, None]"
1135,ACCOUNTING AND INFO SYSTE,BUS,232,340,003,45,3.367,"[26.7, 33.3, 28.9, 8.9, 2.2, None, None, None, None, None, None, None, None, None, None]"
1136,ACCOUNTING AND INFO SYSTE,BUS,232,340,004,44,3.295,"[13.6, 31.8, 54.5, None, None, None, None, None, None, None, None, None, None, None, None]"
1137,Accounting Systems,BUS,232,406,001,18,3.222,"[22.2, 11.1, 55.6, 11.1, None, None, None, None, None, None, None, None, None, None, None]"
1138,Accounting Systems,BUS,232,406,002,8,3.0,"[12.5, None, 62.5, 25.0, None, None, None, None, None, None, None, None, None, None, None]"
1139,Advanced Financial Reporting,BUS,232,603,001,50,3.55,"[36.0, 38.0, 26.0, None, None, None, None, None, None, None, None, None, None, None, None]"
1140,Advanced Financial Reporting,BUS,232,603,002,51,3.559,"[41.2, 31.4, 25.5, 2.0, None, None, None, None, None, None, None, None, None, None, None]"
1141,Financial Statement Analysis,BUS,232,620,001,41,3.225,"[36.6, 12.2, 19.5, 22.0, 4.9, 2.4, None, None, None, None, None, None, 2.4, None, None]"
1142,Financial Statement Analysis,BUS,232,620,002,30,3.267,"[23.3, 30.0, 26.7, 16.7, 3.3, None, None, None, None, None, None, None, None, None, None]"
1143,Fundamentals of Taxation,BUS,232,621,001,35,3.371,"[28.6, 17.1, 54.3, None, None, None, None, None, None, None, None, None, None, None, None]"
1144,Fundamentals of Taxation,BUS,232,621,002,20,3.35,"[25.0, 25.0, 45.0, 5.0, None, None, None, None, None, None, None, None, None, None, None]"
1145,Corporate & Advanced Taxation,BUS,232,630,001,43,3.36,"[20.9, 41.9, 27.9, 7.0, 2.3, None, None, None, None, None, None, None, None, None, None]"
1146,Corporate & Advanced Taxation,BUS,232,630,002,41,3.207,"[7.3, 39.0, 41.5, 12.2, None, None, None, None, None, None, None, None, None, None, None]"
1147,Corporate & Advanced Taxation,BUS,232,630,003,38,3.079,"[2.6, 42.1, 28.9, 21.1, 5.3, None, None, None, None, None, None, None, None, None, None]"
1148,Audit and Assurance Services,BUS,232,700,001,50,3.62,"[40.0, 48.0, 8.0, 4.0, None, None, None, None, None, None, None, None, None, None, None]"
1149,Audit and Assurance Services,BUS,232,700,002,49,3.531,"[22.4, 61.2, 16.3, None, None, None, None, None, None, None, None, None, None, None, None]"
1150,Audit and Assurance Services,BUS,232,700,030,60,3.575,"[31.7, 55.0, 11.7, None, 1.7, None, None, None, None, None, None, None, None, None, None]"
1151,Audit and Assurance Services,BUS,232,700,031,37,3.986,"[97.3, 2.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1152,Financial Accounting,BUS,232,701,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1153,Financial Accounting,BUS,232,701,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1154,Financial Accounting,BUS,232,701,007,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1155,Financial Reporting I,BUS,232,706,001,28,3.286,"[17.9, 21.4, 60.7, None, None, None, None, None, None, None, None, None, None, None, None]"
1156,Financial Reporting I,BUS,232,706,002,38,3.526,"[44.7, 15.8, 39.5, None, None, None, None, None, None, None, None, None, None, None, None]"
1157,Adv Financial Reporting,BUS,232,710,001,27,3.5,"[40.7, 18.5, 33.3, 3.7, None, None, None, 3.7, None, None, None, None, None, None, None]"
1158,Adv Financial Reporting,BUS,232,710,002,21,3.619,"[42.9, 38.1, 19.0, None, None, None, None, None, None, None, None, None, None, None, None]"
1159,Rsch&Adm Issues-Taxation,BUS,232,724,001,29,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1160,Contemporary Topics,BUS,232,765,001,42,,"[None, None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None]"
1161,Contemporary Topics,BUS,232,770,001,38,3.553,"[31.6, 55.3, 7.9, 2.6, 2.6, None, None, None, None, None, None, None, None, None, None]"
1162,Contemporary Topics,BUS,232,770,002,39,3.667,"[53.8, 33.3, 7.7, 2.6, 2.6, None, None, None, None, None, None, None, None, None, None]"
1163,Smr-Current Taxation Topics,BUS,232,772,001,30,3.483,"[36.7, 26.7, 33.3, 3.3, None, None, None, None, None, None, None, None, None, None, None]"
1164,Smr-Accounting Research,BUS,232,971,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1165,Smr-Accounting Research,BUS,232,990,075,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1166,ACCOUNTING AND INFO SYSTE,BUS,232,990,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1167,ACCOUNTING AND INFO SYSTE,BUS,232,990,085,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1168,PhD Thesis-Accounting,BUS,232,999,077,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1169,PhD Thesis-Accounting,BUS,232,999,122,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
1170,"FINANCE, INVESTMENT & BANKI",BUS,233,300,001,201,2.877,"[21.9, 13.4, 17.4, 20.9, 20.9, 4.0, 0.5, 1.0, None, None, None, None, None, None, None]"
